,Year,Retailer country,Product,Gross profit
75133,2007,Belgium,Seeker Extreme,0.0
75134,2007,Switzerland,Seeker Extreme,0.0
75135,2007,Austria,Seeker Extreme,0.0
75136,2007,Italy,Seeker Extreme,15884.0
75137,2007,Spain,Seeker Extreme,0.0
75138,2007,United States,Seeker Extreme,76957.98
75139,2007,Canada,Seeker Extreme,0.0
75140,2007,Mexico,Seeker Extreme,0.0
75141,2007,Brazil,Seeker Extreme,0.0
75142,2007,Japan,Seeker Extreme,20887.46
75143,2007,Korea,Seeker Extreme,0.0
75144,2007,China,Seeker Extreme,0.0
75145,2007,Singapore,Seeker Extreme,0.0
75146,2007,Australia,Seeker Extreme,0.0
75147,2007,Netherlands,Seeker Extreme,0.0
75148,2007,Sweden,Seeker Extreme,0.0
75149,2007,Finland,Seeker Extreme,0.0
75150,2007,Denmark,Seeker Extreme,0.0
75151,2007,France,Seeker Extreme,24540.78
75152,2007,Germany,Seeker Extreme,0.0
75153,2007,United Kingdom,Seeker Extreme,0.0
75154,2007,Belgium,Seeker Extreme,0.0
75155,2007,Switzerland,Seeker Extreme,0.0
75156,2007,Austria,Seeker Extreme,16757.62
75157,2007,Italy,Seeker Extreme,0.0
75158,2007,Spain,Seeker Extreme,0.0
75159,2007,United States,Seeker Extreme,305767.0
75160,2007,Canada,Seeker Extreme,139302.68
75161,2007,Mexico,Seeker Extreme,99116.16
75162,2007,Brazil,Seeker Extreme,60597.46
75163,2007,Japan,Seeker Extreme,128739.82
75164,2007,Korea,Seeker Extreme,115317.84
75165,2007,China,Seeker Extreme,152406.98
75166,2007,Singapore,Seeker Extreme,103007.74
75167,2007,Australia,Seeker Extreme,76402.04
75168,2007,Netherlands,Seeker Extreme,84026.36
75169,2007,Sweden,Seeker Extreme,36374.36
75170,2007,Finland,Seeker Extreme,99036.74
75171,2007,Denmark,Seeker Extreme,15804.58
75172,2007,France,Seeker Extreme,86011.86
75173,2007,Germany,Seeker Extreme,82279.12
75174,2007,United Kingdom,Seeker Extreme,96257.04
75175,2007,Belgium,Seeker Extreme,42251.44
75176,2007,Switzerland,Seeker Extreme,54482.12
75177,2007,Austria,Seeker Extreme,43919.26
75178,2007,Italy,Seeker Extreme,65839.18
75179,2007,Spain,Seeker Extreme,87123.74
75180,2007,United States,Seeker Extreme,0.0
75181,2007,Canada,Seeker Extreme,0.0
75182,2007,Mexico,Seeker Extreme,0.0
75183,2007,Brazil,Seeker Extreme,0.0
75184,2007,Japan,Seeker Extreme,0.0
75185,2007,Korea,Seeker Extreme,0.0
75186,2007,China,Seeker Extreme,0.0
75187,2007,Singapore,Seeker Extreme,0.0
75188,2007,Australia,Seeker Extreme,0.0
75189,2007,Netherlands,Seeker Extreme,0.0
75190,2007,Sweden,Seeker Extreme,0.0
75191,2007,Finland,Seeker Extreme,0.0
75192,2007,Denmark,Seeker Extreme,0.0
75193,2007,France,Seeker Extreme,0.0
75194,2007,Germany,Seeker Extreme,0.0
75195,2007,United Kingdom,Seeker Extreme,0.0
75196,2007,Belgium,Seeker Extreme,0.0
75197,2007,Switzerland,Seeker Extreme,0.0
75198,2007,Austria,Seeker Extreme,0.0
75199,2007,Italy,Seeker Extreme,0.0
75200,2007,Spain,Seeker Extreme,0.0
75201,2007,United States,Seeker Extreme,0.0
75202,2007,Canada,Seeker Extreme,0.0
75203,2007,Mexico,Seeker Extreme,0.0
75204,2007,Brazil,Seeker Extreme,0.0
75205,2007,Japan,Seeker Extreme,0.0
75206,2007,Korea,Seeker Extreme,0.0
75207,2007,China,Seeker Extreme,0.0
75208,2007,Singapore,Seeker Extreme,0.0
75209,2007,Australia,Seeker Extreme,0.0
75210,2007,Netherlands,Seeker Extreme,0.0
75211,2007,Sweden,Seeker Extreme,0.0
75212,2007,Finland,Seeker Extreme,0.0
75213,2007,Denmark,Seeker Extreme,0.0
75214,2007,France,Seeker Extreme,0.0
75215,2007,Germany,Seeker Extreme,0.0
75216,2007,United Kingdom,Seeker Extreme,0.0
75217,2007,Belgium,Seeker Extreme,0.0
75218,2007,Switzerland,Seeker Extreme,0.0
75219,2007,Austria,Seeker Extreme,0.0
75220,2007,Italy,Seeker Extreme,0.0
75221,2007,Spain,Seeker Extreme,0.0
75222,2007,United States,Seeker Extreme,0.0
75223,2007,Canada,Seeker Extreme,13183.72
75224,2007,Mexico,Seeker Extreme,0.0
75225,2007,Brazil,Seeker Extreme,0.0
75226,2007,Japan,Seeker Extreme,0.0
75227,2007,Korea,Seeker Extreme,0.0
75228,2007,China,Seeker Extreme,0.0
75229,2007,Singapore,Seeker Extreme,0.0
75230,2007,Australia,Seeker Extreme,0.0
75231,2007,Netherlands,Seeker Extreme,0.0
75232,2007,Sweden,Seeker Extreme,0.0
75233,2007,Finland,Seeker Extreme,0.0
75234,2007,Denmark,Seeker Extreme,0.0
75235,2007,France,Seeker Extreme,0.0
75236,2007,Germany,Seeker Extreme,21284.56
75237,2007,United Kingdom,Seeker Extreme,10562.86
75238,2007,Belgium,Seeker Extreme,0.0
75239,2007,Switzerland,Seeker Extreme,0.0
75240,2007,Austria,Seeker Extreme,0.0
75241,2007,Italy,Seeker Extreme,14057.34
75242,2007,Spain,Seeker Extreme,0.0
75243,2007,United States,Seeker Extreme,0.0
75244,2007,Canada,Seeker Extreme,0.0
75245,2007,Mexico,Seeker Extreme,0.0
75246,2007,Brazil,Seeker Extreme,0.0
75247,2007,Japan,Seeker Extreme,0.0
75248,2007,Korea,Seeker Extreme,0.0
75249,2007,China,Seeker Extreme,0.0
75250,2007,Singapore,Seeker Extreme,0.0
75251,2007,Australia,Seeker Extreme,0.0
75252,2007,Netherlands,Seeker Extreme,0.0
75253,2007,Sweden,Seeker Extreme,0.0
75254,2007,Finland,Seeker Extreme,0.0
75255,2007,Denmark,Seeker Extreme,0.0
75256,2007,France,Seeker Extreme,0.0
75257,2007,Germany,Seeker Extreme,0.0
75258,2007,United Kingdom,Seeker Extreme,0.0
75259,2007,Belgium,Seeker Extreme,7465.48
75260,2007,Switzerland,Seeker Extreme,0.0
75261,2007,Austria,Seeker Extreme,0.0
75262,2007,Italy,Seeker Extreme,0.0
75263,2007,Spain,Seeker Extreme,0.0
75264,2007,United States,Seeker Mini,0.0
75265,2007,Canada,Seeker Mini,9081.6
75266,2007,Mexico,Seeker Mini,0.0
75267,2007,Brazil,Seeker Mini,0.0
75268,2007,Japan,Seeker Mini,10815.36
75269,2007,Korea,Seeker Mini,0.0
75270,2007,China,Seeker Mini,0.0
75271,2007,Singapore,Seeker Mini,0.0
75272,2007,Australia,Seeker Mini,0.0
75273,2007,Netherlands,Seeker Mini,0.0
75274,2007,Sweden,Seeker Mini,4912.32
75275,2007,Finland,Seeker Mini,0.0
75276,2007,Denmark,Seeker Mini,0.0
75277,2007,France,Seeker Mini,0.0
75278,2007,Germany,Seeker Mini,2612.68
75279,2007,United Kingdom,Seeker Mini,0.0
75280,2007,Belgium,Seeker Mini,0.0
75281,2007,Switzerland,Seeker Mini,0.0
75282,2007,Austria,Seeker Mini,0.0
75283,2007,Italy,Seeker Mini,0.0
75284,2007,Spain,Seeker Mini,0.0
75285,2007,United States,Seeker Mini,34138.56
75286,2007,Canada,Seeker Mini,0.0
75287,2007,Mexico,Seeker Mini,0.0
75288,2007,Brazil,Seeker Mini,0.0
75289,2007,Japan,Seeker Mini,0.0
75290,2007,Korea,Seeker Mini,0.0
75291,2007,China,Seeker Mini,0.0
75292,2007,Singapore,Seeker Mini,12755.52
75293,2007,Australia,Seeker Mini,0.0
75294,2007,Netherlands,Seeker Mini,0.0
75295,2007,Sweden,Seeker Mini,7719.36
75296,2007,Finland,Seeker Mini,0.0
75297,2007,Denmark,Seeker Mini,0.0
75298,2007,France,Seeker Mini,18947.52
75299,2007,Germany,Seeker Mini,0.0
75300,2007,United Kingdom,Seeker Mini,3797.76
75301,2007,Belgium,Seeker Mini,0.0
75302,2007,Switzerland,Seeker Mini,6398.4
75303,2007,Austria,Seeker Mini,6150.72
75304,2007,Italy,Seeker Mini,0.0
75305,2007,Spain,Seeker Mini,0.0
75306,2007,United States,Seeker Mini,184793.36
75307,2007,Canada,Seeker Mini,86894.4
75308,2007,Mexico,Seeker Mini,68772.48
75309,2007,Brazil,Seeker Mini,41857.92
75310,2007,Japan,Seeker Mini,84004.8
75311,2007,Korea,Seeker Mini,68070.72
75312,2007,China,Seeker Mini,90155.52
75313,2007,Singapore,Seeker Mini,48132.48
75314,2007,Australia,Seeker Mini,53127.36
75315,2007,Netherlands,Seeker Mini,62621.76
75316,2007,Sweden,Seeker Mini,6439.68
75317,2007,Finland,Seeker Mini,58906.56
75318,2007,Denmark,Seeker Mini,31372.8
75319,2007,France,Seeker Mini,45505.18
75320,2007,Germany,Seeker Mini,56612.08
75321,2007,United Kingdom,Seeker Mini,74221.44
75322,2007,Belgium,Seeker Mini,29339.76
75323,2007,Switzerland,Seeker Mini,25634.88
75324,2007,Austria,Seeker Mini,36367.68
75325,2007,Italy,Seeker Mini,56760.0
75326,2007,Spain,Seeker Mini,52012.8
75327,2007,United States,Seeker Mini,0.0
75328,2007,Canada,Seeker Mini,0.0
75329,2007,Mexico,Seeker Mini,0.0
75330,2007,Brazil,Seeker Mini,0.0
75331,2007,Japan,Seeker Mini,0.0
75332,2007,Korea,Seeker Mini,0.0
75333,2007,China,Seeker Mini,0.0
75334,2007,Singapore,Seeker Mini,0.0
75335,2007,Australia,Seeker Mini,0.0
75336,2007,Netherlands,Seeker Mini,0.0
75337,2007,Sweden,Seeker Mini,0.0
75338,2007,Finland,Seeker Mini,0.0
75339,2007,Denmark,Seeker Mini,0.0
75340,2007,France,Seeker Mini,0.0
75341,2007,Germany,Seeker Mini,0.0
75342,2007,United Kingdom,Seeker Mini,0.0
75343,2007,Belgium,Seeker Mini,0.0
75344,2007,Switzerland,Seeker Mini,0.0
75345,2007,Austria,Seeker Mini,0.0
75346,2007,Italy,Seeker Mini,0.0
75347,2007,Spain,Seeker Mini,0.0
75348,2007,United States,Seeker Mini,0.0
75349,2007,Canada,Seeker Mini,0.0
75350,2007,Mexico,Seeker Mini,0.0
75351,2007,Brazil,Seeker Mini,0.0
75352,2007,Japan,Seeker Mini,0.0
75353,2007,Korea,Seeker Mini,0.0
75354,2007,China,Seeker Mini,0.0
75355,2007,Singapore,Seeker Mini,0.0
75356,2007,Australia,Seeker Mini,0.0
75357,2007,Netherlands,Seeker Mini,10567.68
75358,2007,Sweden,Seeker Mini,0.0
75359,2007,Finland,Seeker Mini,0.0
75360,2007,Denmark,Seeker Mini,0.0
75361,2007,France,Seeker Mini,0.0
75362,2007,Germany,Seeker Mini,0.0
75363,2007,United Kingdom,Seeker Mini,0.0
75364,2007,Belgium,Seeker Mini,0.0
75365,2007,Switzerland,Seeker Mini,0.0
75366,2007,Austria,Seeker Mini,0.0
75367,2007,Italy,Seeker Mini,0.0
75368,2007,Spain,Seeker Mini,0.0
75369,2007,United States,Seeker Mini,0.0
75370,2007,Canada,Seeker Mini,0.0
75371,2007,Mexico,Seeker Mini,0.0
75372,2007,Brazil,Seeker Mini,4953.6
75373,2007,Japan,Seeker Mini,0.0
75374,2007,Korea,Seeker Mini,0.0
75375,2007,China,Seeker Mini,0.0
75376,2007,Singapore,Seeker Mini,0.0
75377,2007,Australia,Seeker Mini,0.0
75378,2007,Netherlands,Seeker Mini,0.0
75379,2007,Sweden,Seeker Mini,0.0
75380,2007,Finland,Seeker Mini,0.0
75381,2007,Denmark,Seeker Mini,0.0
75382,2007,France,Seeker Mini,0.0
75383,2007,Germany,Seeker Mini,2579.4
75384,2007,United Kingdom,Seeker Mini,0.0
75385,2007,Belgium,Seeker Mini,0.0
75386,2007,Switzerland,Seeker Mini,0.0
75387,2007,Austria,Seeker Mini,0.0
75388,2007,Italy,Seeker Mini,0.0
75389,2007,Spain,Seeker Mini,0.0
75390,2007,United States,Seeker Mini,6563.52
75391,2007,Canada,Seeker Mini,0.0
75392,2007,Mexico,Seeker Mini,0.0
75393,2007,Brazil,Seeker Mini,0.0
75394,2007,Japan,Seeker Mini,0.0
75395,2007,Korea,Seeker Mini,0.0
75396,2007,China,Seeker Mini,0.0
75397,2007,Singapore,Seeker Mini,0.0
75398,2007,Australia,Seeker Mini,0.0
75399,2007,Netherlands,Seeker Mini,0.0
75400,2007,Sweden,Seeker Mini,0.0
75401,2007,Finland,Seeker Mini,0.0
75402,2007,Denmark,Seeker Mini,0.0
75403,2007,France,Seeker Mini,0.0
75404,2007,Germany,Seeker Mini,0.0
75405,2007,United Kingdom,Seeker Mini,0.0
75406,2007,Belgium,Seeker Mini,0.0
75407,2007,Switzerland,Seeker Mini,0.0
75408,2007,Austria,Seeker Mini,0.0
75409,2007,Italy,Seeker Mini,0.0
75410,2007,Spain,Seeker Mini,6769.92
75411,2007,United States,Opera Vision,0.0
75412,2007,Canada,Opera Vision,0.0
75413,2007,Mexico,Opera Vision,0.0
75414,2007,Brazil,Opera Vision,0.0
75415,2007,Japan,Opera Vision,0.0
75416,2007,Korea,Opera Vision,0.0
75417,2007,China,Opera Vision,0.0
75418,2007,Singapore,Opera Vision,0.0
75419,2007,Australia,Opera Vision,0.0
75420,2007,Netherlands,Opera Vision,0.0
75421,2007,Sweden,Opera Vision,0.0
75422,2007,Finland,Opera Vision,0.0
75423,2007,Denmark,Opera Vision,0.0
75424,2007,France,Opera Vision,0.0
75425,2007,Germany,Opera Vision,0.0
75426,2007,United Kingdom,Opera Vision,0.0
75427,2007,Belgium,Opera Vision,0.0
75428,2007,Switzerland,Opera Vision,0.0
75429,2007,Austria,Opera Vision,0.0
75430,2007,Italy,Opera Vision,0.0
75431,2007,Spain,Opera Vision,0.0
75432,2007,United States,Opera Vision,0.0
75433,2007,Canada,Opera Vision,0.0
75434,2007,Mexico,Opera Vision,0.0
75435,2007,Brazil,Opera Vision,0.0
75436,2007,Japan,Opera Vision,0.0
75437,2007,Korea,Opera Vision,0.0
75438,2007,China,Opera Vision,0.0
75439,2007,Singapore,Opera Vision,0.0
75440,2007,Australia,Opera Vision,0.0
75441,2007,Netherlands,Opera Vision,0.0
75442,2007,Sweden,Opera Vision,0.0
75443,2007,Finland,Opera Vision,0.0
75444,2007,Denmark,Opera Vision,0.0
75445,2007,France,Opera Vision,0.0
75446,2007,Germany,Opera Vision,0.0
75447,2007,United Kingdom,Opera Vision,0.0
75448,2007,Belgium,Opera Vision,0.0
75449,2007,Switzerland,Opera Vision,0.0
75450,2007,Austria,Opera Vision,0.0
75451,2007,Italy,Opera Vision,0.0
75452,2007,Spain,Opera Vision,0.0
75453,2007,United States,Opera Vision,0.0
75454,2007,Canada,Opera Vision,0.0
75455,2007,Mexico,Opera Vision,0.0
75456,2007,Brazil,Opera Vision,0.0
75457,2007,Japan,Opera Vision,0.0
75458,2007,Korea,Opera Vision,0.0
75459,2007,China,Opera Vision,0.0
75460,2007,Singapore,Opera Vision,0.0
75461,2007,Australia,Opera Vision,0.0
75462,2007,Netherlands,Opera Vision,0.0
75463,2007,Sweden,Opera Vision,0.0
75464,2007,Finland,Opera Vision,0.0
75465,2007,Denmark,Opera Vision,0.0
75466,2007,France,Opera Vision,0.0
75467,2007,Germany,Opera Vision,0.0
75468,2007,United Kingdom,Opera Vision,0.0
75469,2007,Belgium,Opera Vision,0.0
75470,2007,Switzerland,Opera Vision,0.0
75471,2007,Austria,Opera Vision,0.0
75472,2007,Italy,Opera Vision,0.0
75473,2007,Spain,Opera Vision,0.0
75474,2007,United States,Opera Vision,0.0
75475,2007,Canada,Opera Vision,0.0
75476,2007,Mexico,Opera Vision,0.0
75477,2007,Brazil,Opera Vision,0.0
75478,2007,Japan,Opera Vision,0.0
75479,2007,Korea,Opera Vision,0.0
75480,2007,China,Opera Vision,0.0
75481,2007,Singapore,Opera Vision,0.0
75482,2007,Australia,Opera Vision,0.0
75483,2007,Netherlands,Opera Vision,0.0
75484,2007,Sweden,Opera Vision,0.0
75485,2007,Finland,Opera Vision,0.0
75486,2007,Denmark,Opera Vision,0.0
75487,2007,France,Opera Vision,0.0
75488,2007,Germany,Opera Vision,0.0
75489,2007,United Kingdom,Opera Vision,0.0
75490,2007,Belgium,Opera Vision,0.0
75491,2007,Switzerland,Opera Vision,0.0
75492,2007,Austria,Opera Vision,0.0
75493,2007,Italy,Opera Vision,0.0
75494,2007,Spain,Opera Vision,0.0
75495,2007,United States,Opera Vision,0.0
75496,2007,Canada,Opera Vision,0.0
75497,2007,Mexico,Opera Vision,0.0
75498,2007,Brazil,Opera Vision,0.0
75499,2007,Japan,Opera Vision,0.0
75500,2007,Korea,Opera Vision,0.0
75501,2007,China,Opera Vision,0.0
75502,2007,Singapore,Opera Vision,0.0
75503,2007,Australia,Opera Vision,0.0
75504,2007,Netherlands,Opera Vision,0.0
75505,2007,Sweden,Opera Vision,0.0
75506,2007,Finland,Opera Vision,0.0
75507,2007,Denmark,Opera Vision,0.0
75508,2007,France,Opera Vision,0.0
75509,2007,Germany,Opera Vision,0.0
75510,2007,United Kingdom,Opera Vision,0.0
75511,2007,Belgium,Opera Vision,0.0
75512,2007,Switzerland,Opera Vision,0.0
75513,2007,Austria,Opera Vision,0.0
75514,2007,Italy,Opera Vision,0.0
75515,2007,Spain,Opera Vision,0.0
75516,2007,United States,Opera Vision,0.0
75517,2007,Canada,Opera Vision,0.0
75518,2007,Mexico,Opera Vision,0.0
75519,2007,Brazil,Opera Vision,0.0
75520,2007,Japan,Opera Vision,0.0
75521,2007,Korea,Opera Vision,0.0
75522,2007,China,Opera Vision,0.0
75523,2007,Singapore,Opera Vision,0.0
75524,2007,Australia,Opera Vision,0.0
75525,2007,Netherlands,Opera Vision,0.0
75526,2007,Sweden,Opera Vision,0.0
75527,2007,Finland,Opera Vision,0.0
75528,2007,Denmark,Opera Vision,0.0
75529,2007,France,Opera Vision,0.0
75530,2007,Germany,Opera Vision,0.0
75531,2007,United Kingdom,Opera Vision,0.0
75532,2007,Belgium,Opera Vision,0.0
75533,2007,Switzerland,Opera Vision,0.0
75534,2007,Austria,Opera Vision,0.0
75535,2007,Italy,Opera Vision,0.0
75536,2007,Spain,Opera Vision,0.0
75537,2007,United States,Opera Vision,0.0
75538,2007,Canada,Opera Vision,0.0
75539,2007,Mexico,Opera Vision,0.0
75540,2007,Brazil,Opera Vision,0.0
75541,2007,Japan,Opera Vision,0.0
75542,2007,Korea,Opera Vision,0.0
75543,2007,China,Opera Vision,0.0
75544,2007,Singapore,Opera Vision,0.0
75545,2007,Australia,Opera Vision,0.0
75546,2007,Netherlands,Opera Vision,0.0
75547,2007,Sweden,Opera Vision,0.0
75548,2007,Finland,Opera Vision,0.0
75549,2007,Denmark,Opera Vision,0.0
75550,2007,France,Opera Vision,0.0
75551,2007,Germany,Opera Vision,0.0
75552,2007,United Kingdom,Opera Vision,0.0
75553,2007,Belgium,Opera Vision,0.0
75554,2007,Switzerland,Opera Vision,0.0
75555,2007,Austria,Opera Vision,0.0
75556,2007,Italy,Opera Vision,0.0
75557,2007,Spain,Opera Vision,0.0
75558,2007,United States,Ranger Vision,0.0
75559,2007,Canada,Ranger Vision,0.0
75560,2007,Mexico,Ranger Vision,0.0
75561,2007,Brazil,Ranger Vision,0.0
75562,2007,Japan,Ranger Vision,0.0
75563,2007,Korea,Ranger Vision,0.0
75564,2007,China,Ranger Vision,0.0
75565,2007,Singapore,Ranger Vision,0.0
75566,2007,Australia,Ranger Vision,0.0
75567,2007,Netherlands,Ranger Vision,0.0
75568,2007,Sweden,Ranger Vision,0.0
75569,2007,Finland,Ranger Vision,0.0
75570,2007,Denmark,Ranger Vision,0.0
75571,2007,France,Ranger Vision,0.0
75572,2007,Germany,Ranger Vision,5490.0
75573,2007,United Kingdom,Ranger Vision,0.0
75574,2007,Belgium,Ranger Vision,0.0
75575,2007,Switzerland,Ranger Vision,0.0
75576,2007,Austria,Ranger Vision,0.0
75577,2007,Italy,Ranger Vision,0.0
75578,2007,Spain,Ranger Vision,0.0
75579,2007,United States,Ranger Vision,0.0
75580,2007,Canada,Ranger Vision,0.0
75581,2007,Mexico,Ranger Vision,0.0
75582,2007,Brazil,Ranger Vision,0.0
75583,2007,Japan,Ranger Vision,0.0
75584,2007,Korea,Ranger Vision,0.0
75585,2007,China,Ranger Vision,0.0
75586,2007,Singapore,Ranger Vision,0.0
75587,2007,Australia,Ranger Vision,0.0
75588,2007,Netherlands,Ranger Vision,0.0
75589,2007,Sweden,Ranger Vision,0.0
75590,2007,Finland,Ranger Vision,0.0
75591,2007,Denmark,Ranger Vision,0.0
75592,2007,France,Ranger Vision,0.0
75593,2007,Germany,Ranger Vision,0.0
75594,2007,United Kingdom,Ranger Vision,0.0
75595,2007,Belgium,Ranger Vision,0.0
75596,2007,Switzerland,Ranger Vision,0.0
75597,2007,Austria,Ranger Vision,0.0
75598,2007,Italy,Ranger Vision,0.0
75599,2007,Spain,Ranger Vision,0.0
75600,2007,United States,Ranger Vision,1098962.59
75601,2007,Canada,Ranger Vision,294674.98
75602,2007,Mexico,Ranger Vision,75496.08
75603,2007,Brazil,Ranger Vision,211479.8
75604,2007,Japan,Ranger Vision,584770.2
75605,2007,Korea,Ranger Vision,161315.17
75606,2007,China,Ranger Vision,267357.22
75607,2007,Singapore,Ranger Vision,220796.88
75608,2007,Australia,Ranger Vision,114808.24
75609,2007,Netherlands,Ranger Vision,261166.34
75610,2007,Sweden,Ranger Vision,149177.82
75611,2007,Finland,Ranger Vision,156970.56
75612,2007,Denmark,Ranger Vision,93520.57
75613,2007,France,Ranger Vision,378196.93
75614,2007,Germany,Ranger Vision,305278.38
75615,2007,United Kingdom,Ranger Vision,330482.23
75616,2007,Belgium,Ranger Vision,115329.83
75617,2007,Switzerland,Ranger Vision,264572.06
75618,2007,Austria,Ranger Vision,230118.08
75619,2007,Italy,Ranger Vision,160872.91
75620,2007,Spain,Ranger Vision,128399.27
75621,2007,United States,Ranger Vision,0.0
75622,2007,Canada,Ranger Vision,0.0
75623,2007,Mexico,Ranger Vision,0.0
75624,2007,Brazil,Ranger Vision,0.0
75625,2007,Japan,Ranger Vision,0.0
75626,2007,Korea,Ranger Vision,0.0
75627,2007,China,Ranger Vision,0.0
75628,2007,Singapore,Ranger Vision,0.0
75629,2007,Australia,Ranger Vision,0.0
75630,2007,Netherlands,Ranger Vision,0.0
75631,2007,Sweden,Ranger Vision,0.0
75632,2007,Finland,Ranger Vision,0.0
75633,2007,Denmark,Ranger Vision,0.0
75634,2007,France,Ranger Vision,0.0
75635,2007,Germany,Ranger Vision,0.0
75636,2007,United Kingdom,Ranger Vision,0.0
75637,2007,Belgium,Ranger Vision,0.0
75638,2007,Switzerland,Ranger Vision,0.0
75639,2007,Austria,Ranger Vision,0.0
75640,2007,Italy,Ranger Vision,0.0
75641,2007,Spain,Ranger Vision,0.0
75642,2007,United States,Ranger Vision,0.0
75643,2007,Canada,Ranger Vision,0.0
75644,2007,Mexico,Ranger Vision,0.0
75645,2007,Brazil,Ranger Vision,0.0
75646,2007,Japan,Ranger Vision,0.0
75647,2007,Korea,Ranger Vision,0.0
75648,2007,China,Ranger Vision,0.0
75649,2007,Singapore,Ranger Vision,0.0
75650,2007,Australia,Ranger Vision,0.0
75651,2007,Netherlands,Ranger Vision,0.0
75652,2007,Sweden,Ranger Vision,0.0
75653,2007,Finland,Ranger Vision,0.0
75654,2007,Denmark,Ranger Vision,0.0
75655,2007,France,Ranger Vision,0.0
75656,2007,Germany,Ranger Vision,0.0
75657,2007,United Kingdom,Ranger Vision,0.0
75658,2007,Belgium,Ranger Vision,0.0
75659,2007,Switzerland,Ranger Vision,0.0
75660,2007,Austria,Ranger Vision,0.0
75661,2007,Italy,Ranger Vision,0.0
75662,2007,Spain,Ranger Vision,0.0
75663,2007,United States,Ranger Vision,0.0
75664,2007,Canada,Ranger Vision,13438.26
75665,2007,Mexico,Ranger Vision,0.0
75666,2007,Brazil,Ranger Vision,0.0
75667,2007,Japan,Ranger Vision,0.0
75668,2007,Korea,Ranger Vision,0.0
75669,2007,China,Ranger Vision,0.0
75670,2007,Singapore,Ranger Vision,0.0
75671,2007,Australia,Ranger Vision,0.0
75672,2007,Netherlands,Ranger Vision,0.0
75673,2007,Sweden,Ranger Vision,0.0
75674,2007,Finland,Ranger Vision,0.0
75675,2007,Denmark,Ranger Vision,0.0
75676,2007,France,Ranger Vision,0.0
75677,2007,Germany,Ranger Vision,0.0
75678,2007,United Kingdom,Ranger Vision,0.0
75679,2007,Belgium,Ranger Vision,0.0
75680,2007,Switzerland,Ranger Vision,0.0
75681,2007,Austria,Ranger Vision,0.0
75682,2007,Italy,Ranger Vision,0.0
75683,2007,Spain,Ranger Vision,0.0
75684,2007,United States,Ranger Vision,0.0
75685,2007,Canada,Ranger Vision,0.0
75686,2007,Mexico,Ranger Vision,0.0
75687,2007,Brazil,Ranger Vision,0.0
75688,2007,Japan,Ranger Vision,0.0
75689,2007,Korea,Ranger Vision,0.0
75690,2007,China,Ranger Vision,0.0
75691,2007,Singapore,Ranger Vision,0.0
75692,2007,Australia,Ranger Vision,0.0
75693,2007,Netherlands,Ranger Vision,0.0
75694,2007,Sweden,Ranger Vision,0.0
75695,2007,Finland,Ranger Vision,0.0
75696,2007,Denmark,Ranger Vision,0.0
75697,2007,France,Ranger Vision,0.0
75698,2007,Germany,Ranger Vision,0.0
75699,2007,United Kingdom,Ranger Vision,0.0
75700,2007,Belgium,Ranger Vision,0.0
75701,2007,Switzerland,Ranger Vision,0.0
75702,2007,Austria,Ranger Vision,0.0
75703,2007,Italy,Ranger Vision,0.0
75704,2007,Spain,Ranger Vision,0.0
75705,2007,United States,Glacier Basic,0.0
75706,2007,Canada,Glacier Basic,14099.74
75707,2007,Mexico,Glacier Basic,0.0
75708,2007,Brazil,Glacier Basic,0.0
75709,2007,Japan,Glacier Basic,0.0
75710,2007,Korea,Glacier Basic,0.0
75711,2007,China,Glacier Basic,0.0
75712,2007,Singapore,Glacier Basic,0.0
75713,2007,Australia,Glacier Basic,0.0
75714,2007,Netherlands,Glacier Basic,0.0
75715,2007,Sweden,Glacier Basic,0.0
75716,2007,Finland,Glacier Basic,0.0
75717,2007,Denmark,Glacier Basic,0.0
75718,2007,France,Glacier Basic,0.0
75719,2007,Germany,Glacier Basic,0.0
75720,2007,United Kingdom,Glacier Basic,0.0
75721,2007,Belgium,Glacier Basic,0.0
75722,2007,Switzerland,Glacier Basic,0.0
75723,2007,Austria,Glacier Basic,0.0
75724,2007,Italy,Glacier Basic,0.0
75725,2007,Spain,Glacier Basic,0.0
75726,2007,United States,Glacier Basic,52994.09
75727,2007,Canada,Glacier Basic,0.0
75728,2007,Mexico,Glacier Basic,0.0
75729,2007,Brazil,Glacier Basic,0.0
75730,2007,Japan,Glacier Basic,15661.16
75731,2007,Korea,Glacier Basic,0.0
75732,2007,China,Glacier Basic,0.0
75733,2007,Singapore,Glacier Basic,16882.12
75734,2007,Australia,Glacier Basic,26955.04
75735,2007,Netherlands,Glacier Basic,0.0
75736,2007,Sweden,Glacier Basic,0.0
75737,2007,Finland,Glacier Basic,0.0
75738,2007,Denmark,Glacier Basic,0.0
75739,2007,France,Glacier Basic,0.0
75740,2007,Germany,Glacier Basic,0.0
75741,2007,United Kingdom,Glacier Basic,0.0
75742,2007,Belgium,Glacier Basic,0.0
75743,2007,Switzerland,Glacier Basic,0.0
75744,2007,Austria,Glacier Basic,21774.28
75745,2007,Italy,Glacier Basic,0.0
75746,2007,Spain,Glacier Basic,0.0
75747,2007,United States,Glacier Basic,385261.31
75748,2007,Canada,Glacier Basic,154605.6
75749,2007,Mexico,Glacier Basic,109677.3
75750,2007,Brazil,Glacier Basic,78851.46
75751,2007,Japan,Glacier Basic,169312.84
75752,2007,Korea,Glacier Basic,133242.06
