county,Democrat,Republican,proportion,democratWin
Meagher,112.0,468.0,0.19310344827586207,False
Missoula,21386.0,9364.0,0.695479674796748,True
Musselshell,207.0,1199.0,0.14722617354196302,False
Petroleum,32.0,185.0,0.14746543778801843,False
Pondera,490.0,1108.0,0.30663329161451813,False
Powder River,58.0,605.0,0.08748114630467571,False
Ravalli,3988.0,8042.0,0.3315045719035744,False
Roosevelt,1384.0,1968.0,0.4128878281622912,False
Rosebud,610.0,1088.0,0.35924617196702,False
Sanders,992.0,2343.0,0.2974512743628186,False
Sheridan,365.0,1580.0,0.18766066838046272,False
Silver Bow,7565.0,3157.0,0.7055586644282783,True
Stillwater,593.0,1996.0,0.22904596369254537,False
Sweet Grass,239.0,868.0,0.21589882565492322,False
Toole,236.0,1023.0,0.187450357426529,False
Treasure,77.0,165.0,0.3181818181818182,False
Wheatland,100.0,442.0,0.18450184501845018,False
Wibaux,52.0,277.0,0.1580547112462006,False
Yellowstone,14819.0,22429.0,0.3978468642611684,False
Antelope,50.0,1075.0,0.044444444444444446,False
Arthur,4.0,108.0,0.03571428571428571,False
Banner,7.0,159.0,0.04216867469879518,False
Box Butte,120.0,1619.0,0.06900517538815411,False
Buffalo,2830.0,8015.0,0.26094974642692487,False
Burt,96.0,803.0,0.1067853170189099,False
Chase,26.0,612.0,0.04075235109717868,False
Cherry,31.0,1695.0,0.017960602549246814,False
Colfax,1729.0,1419.0,0.5492376111817027,True
Cuming,60.0,1112.0,0.051194539249146756,False
Dakota,175.0,1097.0,0.13757861635220126,False
Dawes,185.0,1213.0,0.1323319027181688,False
Deuel,278.0,597.0,0.3177142857142857,False
Dixon,61.0,829.0,0.06853932584269663,False
Dundy,15.0,307.0,0.046583850931677016,False
Fillmore,68.0,824.0,0.07623318385650224,False
Frontier,14.0,411.0,0.03294117647058824,False
Furnas,25.0,719.0,0.033602150537634407,False
Gage,322.0,2430.0,0.11700581395348837,False
Garden,21.0,455.0,0.04411764705882353,False
Gosper,29.0,342.0,0.07816711590296496,False
Greeley,20.0,212.0,0.08620689655172414,False
Hayes,9.0,141.0,0.06,False
Hitchcock,10.0,390.0,0.025,False
Hooker,7.0,153.0,0.04375,False
Kearney,70.0,838.0,0.07709251101321586,False
Keith,77.0,1657.0,0.04440599769319493,False
Keya Paha,9.0,249.0,0.03488372093023256,False
Kimball,23.0,562.0,0.039316239316239315,False
Loup,11.0,136.0,0.07482993197278912,False
McPherson,97.0,668.0,0.12679738562091503,False
Merrick,60.0,1218.0,0.046948356807511735,False
Nance,25.0,408.0,0.057736720554272515,False
Nemaha,74.0,726.0,0.0925,False
Nuckolls,35.0,577.0,0.05718954248366013,False
Otoe,180.0,1915.0,0.08591885441527446,False
Pawnee,1405.0,2264.0,0.3829381302807304,False
Perkins,157.0,1126.0,0.12236944660950896,False
Red Willow,71.0,1532.0,0.044291952588895823,False
Richardson,64.0,970.0,0.061895551257253385,False
Rock,28595.0,24458.0,0.5389893125742182,True
Sarpy,2719.0,13978.0,0.16284362460322213,False
Saunders,285.0,2591.0,0.09909596662030598,False
Scotts Bluff,329.0,3578.0,0.08420783209623753,False
Seward,207.0,1630.0,0.11268372346216658,False
Stanton,54.0,887.0,0.057385759829968117,False
Thayer,58.0,684.0,0.07816711590296496,False
Thurston,1164.0,21674.0,0.05096768543655311,False
Carson City,162.0,2438.0,0.06230769230769231,False
Churchill,92.0,1343.0,0.06411149825783972,False
Elko,86.0,2351.0,0.03528929011079196,False
Esmeralda,22.0,73.0,0.23157894736842105,False
Eureka,22.0,194.0,0.10185185185185185,False
Lander,68.0,414.0,0.14107883817427386,False
Nye,159.0,1715.0,0.08484525080042689,False
Pershing,65.0,290.0,0.18309859154929578,False
Storey,62.0,375.0,0.14187643020594964,False
Washoe,1878.0,15430.0,0.10850473769355211,False
White Pine,93.0,430.0,0.17782026768642448,False
Belknap,9480.0,15287.0,0.38276739209431904,False
Coos,13550.0,13276.0,0.5051069857600835,True
Merrimack,30285.0,32427.0,0.4829219288174512,False
Rockingham,66201.0,97278.0,0.4049510946360083,False
Strafford,25029.0,21469.0,0.5382812163964041,True
Atlantic,17819.0,14857.0,0.5453237850410086,True
Bergen,89401.0,41921.0,0.6807770213673261,True
Cape May,7213.0,10518.0,0.40680164683322995,False
Hunterdon,10420.0,16399.0,0.38853051940788247,False
Middlesex,79909.0,26942.0,0.7478544889612638,True
Ocean,35877.0,50767.0,0.41407368080882695,False
Passaic,43654.0,19777.0,0.6882123882644133,True
Bernalillo,75184.0,28392.0,0.7258824438093767,True
Catron,298.0,582.0,0.3386363636363636,False
Chaves,2188.0,4367.0,0.3337909992372235,False
Cibola,3080.0,866.0,0.7805372529143436,True
Curry,4431.0,6839.0,0.39316770186335404,False
DeBaca,210.0,185.0,0.5316455696202531,True
Dona Ana,16340.0,6582.0,0.7128522816508158,True
Eddy,2906.0,4079.0,0.41603435934144595,False
Guadalupe,6577.0,20287.0,0.2448257891602144,False
Harding,175.0,527.0,0.2492877492877493,False
Hidalgo,57008.0,18283.0,0.7571688515227584,True
Lea,1356.0,3683.0,0.2691010121055765,False
Los Alamos,2828.0,1333.0,0.6796443162701273,True
Luna,1631.0,1345.0,0.5480510752688172,True
McKinley,8060.0,1137.0,0.8763727302381211,True
Mora,1589.0,179.0,0.8987556561085973,True
Quay,918.0,847.0,0.5201133144475921,True
Rio Arriba,8167.0,645.0,0.9268043576940536,True
Sandoval,14406.0,7335.0,0.6626190147647303,True
Santa Fe,31790.0,4053.0,0.8869235276065062,True
Socorro,2074.0,1024.0,0.6694641704325371,True
Taos,7610.0,660.0,0.9201934703748489,True
Torrance,1300.0,1343.0,0.49186530457813094,False
Valencia,6000.0,3422.0,0.6368074718743366,True
Albany,39060.0,13354.0,0.7452207425497005,True
Bronx,136886.0,6316.0,0.9558944707476152,True
Broome,16211.0,16914.0,0.489388679245283,False
Cattaraugus,4085.0,6074.0,0.4021065065459199,False
Cayuga,5037.0,6102.0,0.45219499057366014,False
Chautauqua,7564.0,8584.0,0.4684171414416646,False
Chemung,5084.0,7933.0,0.39056618268418225,False
Chenango,2452.0,4642.0,0.3456442063715816,False
Cortland,3280.0,3667.0,0.4721462501799338,False
Dutchess,22685.0,19324.0,0.5400033326192006,True
Erie,146675.0,99248.0,0.5964265237493036,True
Herkimer,3132.0,6734.0,0.31745388201905533,False
Manhattan,267723.0,24887.0,0.914948224599296,True
Niagara,16610.0,16214.0,0.5060321715817694,True
Onondaga,38454.0,31527.0,0.5494920049727783,True
Ontario,6245.0,8052.0,0.43680492410995314,False
Oswego,5490.0,11221.0,0.3285261205194184,False
Queens,198691.0,28227.0,0.8756070474797063,True
Rensselaer,11387.0,8565.0,0.5707197273456295,True
Saint Lawrence,6967.0,6500.0,0.5173386797356501,True
Saratoga,16318.0,23367.0,0.4111881063374071,False
Schenectady,13008.0,8954.0,0.5922957836262636,True
Schoharie,1710.0,2601.0,0.3966597077244259,False
Seneca,6351.0,12634.0,0.33452725836186464,False
Staten Island,30467.0,24688.0,0.5523887226905992,True
Suffolk,100715.0,105010.0,0.48956130757078625,False
Tioga,5312.0,12618.0,0.2962632459564975,False
Tompkins,14923.0,4568.0,0.7656354214765789,True
Ulster,18499.0,9327.0,0.6648098900309063,True
Westchester,103354.0,40822.0,0.7168599489512818,True
Wyoming,6002.0,11017.0,0.3526646688994653,False
Yates,1221.0,2464.0,0.33134328358208953,False
Alamance,13129.0,16554.0,0.4423070444362093,False
Alleghany,1813.0,3113.0,0.3680470970361348,False
Ashe,2424.0,4309.0,0.36001782266448834,False
Avery,751.0,3961.0,0.15938030560271646,False
Beaufort,18286.0,39903.0,0.31425183453917405,False
Bertie,2821.0,888.0,0.7605823672148827,True
Bladen,4966.0,2391.0,0.6750033981242354,True
Buncombe,48517.0,26577.0,0.6460835752523504,True
Cabarrus,15027.0,25914.0,0.36704037517403093,False
Carteret,5640.0,13330.0,0.29731154454401687,False
Catawba,9871.0,24420.0,0.28785978828263975,False
Chowan,1444.0,1557.0,0.48117294235254915,False
Columbus,5630.0,3487.0,0.6175276955138752,True
Craven,8371.0,12212.0,0.40669484526065197,False
Currituck,1490.0,4234.0,0.26030747728860937,False
Dare,4310.0,5075.0,0.45924347362813,False
Davidson,74678.0,77443.0,0.49091183991690823,False
Davie,2408.0,9064.0,0.2099023709902371,False
Duplin,4486.0,4669.0,0.49000546149645,False
Edgecombe,8469.0,2483.0,0.7732834185536889,True
Gaston,13435.0,24777.0,0.3515911232073694,False
Gates,1105.0,721.0,0.6051478641840088,True
Harnett,7766.0,10899.0,0.41607286364854007,False
Haywood,8961.0,9017.0,0.4984425408833018,False
Hertford,3887.0,703.0,0.8468409586056644,True
Hoke,5365.0,2587.0,0.6746730382293763,True
Hyde,913.0,540.0,0.6283551273227804,True
Iredell,10886.0,27154.0,0.28617245005257624,False
Johnston,18072.0,26124.0,0.40890578332880806,False
Lenoir,6678.0,4841.0,0.5797378244639292,True
McDowell,5209.0,6761.0,0.435171261487051,False
Mecklenburg,118455.0,88672.0,0.5718955037247679,True
Moore,8159.0,21338.0,0.2766044004475031,False
Nash,12218.0,10382.0,0.5406194690265487,True
New Hanover,24516.0,27621.0,0.4702226825479026,False
Onslow,7773.0,16682.0,0.3178491106113269,False
Pamlico,1598.0,1911.0,0.4554003989740667,False
Pasquotank,3599.0,2795.0,0.5628714419768533,True
Pender,4760.0,7500.0,0.38825448613376834,False
Perquimans,1192.0,1594.0,0.4278535534816942,False
Person,5104.0,3994.0,0.5610024181138712,True
Pitt,19404.0,14930.0,0.5651540746781616,True
Robeson,13663.0,3910.0,0.7774995732089001,True
Rutherford,18947.0,44386.0,0.29916473244596026,False
Sampson,5344.0,6806.0,0.43983539094650204,False
Stanly,3966.0,10142.0,0.2811170966827332,False
Stokes,2752.0,7998.0,0.256,False
Swain,1497.0,1317.0,0.5319829424307037,True
Transylvania,3748.0,5575.0,0.4020165182881047,False
Tyrrell,463.0,306.0,0.6020806241872562,True
Vance,6560.0,1947.0,0.7711296579287645,True
Wake,143307.0,117601.0,0.5492625753139038,True
Watauga,8325.0,7029.0,0.5422039859320047,True
Wilson,17079.0,37346.0,0.3138079926504364,False
Yadkin,1615.0,7541.0,0.17638706858890346,False
Yancey,2520.0,2772.0,0.47619047619047616,False
District 1,3.0,0.0,1.0,True
District 10,7.0,0.0,1.0,True
District 11,11.0,0.0,1.0,True
District 12,6.0,0.0,1.0,True
District 13,10.0,0.0,1.0,True
District 14,6.0,0.0,1.0,True
District 15,7.0,0.0,1.0,True
District 16,8.0,0.0,1.0,True
District 17,10.0,0.0,1.0,True
District 18,9.0,0.0,1.0,True
District 19,7.0,0.0,1.0,True
District 2,6.0,0.0,1.0,True
District 20,9.0,0.0,1.0,True
District 21,10.0,0.0,1.0,True
District 22,10.0,0.0,1.0,True
District 23,9.0,0.0,1.0,True
District 24,9.0,0.0,1.0,True
District 25,8.0,0.0,1.0,True
District 26,8.0,0.0,1.0,True
District 27,8.0,0.0,1.0,True
District 28,6.0,0.0,1.0,True
District 29,7.0,0.0,1.0,True
District 3,6.0,0.0,1.0,True
District 30,6.0,0.0,1.0,True
District 31,8.0,0.0,1.0,True
District 32,7.0,0.0,1.0,True
District 33,6.0,0.0,1.0,True
District 34,8.0,0.0,1.0,True
District 35,10.0,0.0,1.0,True
District 36,5.0,0.0,1.0,True
District 37,5.0,0.0,1.0,True
District 38,5.0,0.0,1.0,True
District 39,4.0,0.0,1.0,True
District 4,8.0,0.0,1.0,True
District 40,4.0,0.0,1.0,True
District 41,9.0,0.0,1.0,True
District 42,9.0,0.0,1.0,True
District 43,8.0,0.0,1.0,True
District 44,11.0,0.0,1.0,True
District 45,8.0,0.0,1.0,True
District 46,10.0,0.0,1.0,True
District 47,8.0,0.0,1.0,True
District 5,6.0,0.0,1.0,True
District 6,7.0,0.0,1.0,True
District 7,6.0,0.0,1.0,True
District 8,7.0,0.0,1.0,True
District 9,9.0,0.0,1.0,True
Ashtabula,9576.0,13520.0,0.41461724974021474,False
Auglaize,1983.0,11253.0,0.149818676337262,False
Clermont,11352.0,41991.0,0.21281142792868793,False
Columbiana,7679.0,18559.0,0.29266712401859896,False
Coshocton,2486.0,6390.0,0.2800811176205498,False
Cuyahoga,198211.0,139409.0,0.5870831111900954,True
Darke,2245.0,12497.0,0.15228598561931894,False
Defiance,2942.0,8209.0,0.2638328401040265,False
Gallia,1911.0,6058.0,0.2398042414355628,False
Geauga,7687.0,23441.0,0.24694808532510923,False
Guernsey,2668.0,6803.0,0.2817020377995988,False
Highland,2166.0,8116.0,0.21065940478506126,False
Hocking,2264.0,4774.0,0.32168229610684856,False
Licking,12634.0,34335.0,0.26898592688794737,False
Lorain,37298.0,43857.0,0.4595896740804633,False
Mahoning,35066.0,33327.0,0.5127132893717193,True
Medina,16306.0,44876.0,0.2665162956425092,False
Meigs,2073.0,6596.0,0.23912792709655092,False
Morrow,2823.0,9907.0,0.22175962293794188,False
Muskingum,5365.0,14909.0,0.2646246423991319,False
Pickaway,3728.0,10579.0,0.26057174809533795,False
Portage,31926.0,37298.0,0.4611984282907662,False
Preble,2222.0,10195.0,0.178948216155271,False
Ross,6177.0,11907.0,0.34157266091572663,False
Sandusky,5322.0,11496.0,0.31644666428826257,False
Scioto,6402.0,11191.0,0.3638947308588643,False
Tuscarawas,8498.0,14302.0,0.37271929824561406,False
Van Wert,1331.0,6826.0,0.16317273507416943,False
Vinton,1011.0,2055.0,0.32974559686888455,False
Williams,2163.0,8299.0,0.20674823169566048,False
Wood,33076.0,60691.0,0.35274670193138313,False
Wyandot,1308.0,4505.0,0.22501290211594702,False
Alfalfa,283.0,1117.0,0.20214285714285715,False
Atoka,1093.0,730.0,0.5995611629182666,True
Beaver,22672.0,20571.0,0.524292949147839,True
Beckham,1288.0,2159.0,0.37365825355381493,False
Canadian,8279.0,22108.0,0.2724520354098792,False
Cimarron,90.0,472.0,0.1601423487544484,False
Coal,592.0,246.0,0.7064439140811456,True
Comanche,7660.0,10845.0,0.41394217778978654,False
Cotton,592.0,594.0,0.4991568296795953,False
Craig,1754.0,2043.0,0.4619436397155649,False
Creek,5087.0,10154.0,0.33377074995079065,False
Dewey,927.0,1073.0,0.4635,False
Ellis,5545.0,25959.0,0.17600939563230067,False
Garvin,2414.0,2572.0,0.4841556357801845,False
Greer,496.0,288.0,0.6326530612244898,True
Harmon,289.0,174.0,0.6241900647948164,True
Harper,219.0,650.0,0.2520138089758343,False
Haskell,1479.0,1469.0,0.501696065128901,True
Hughes,2427.0,3313.0,0.4228222996515679,False
Kay,3079.0,6287.0,0.3287422592355328,False
Kingfisher,740.0,2761.0,0.21136818051985148,False
Latimer,1351.0,479.0,0.7382513661202186,True
LeFlore,3781.0,3002.0,0.5574229691876751,True
Love,816.0,509.0,0.6158490566037735,True
Major,355.0,1853.0,0.16077898550724637,False
Mayes,3803.0,4402.0,0.4634978671541743,False
McClain,3022.0,6039.0,0.33351727182430196,False
McCurtain,2026.0,1331.0,0.6035150431933274,True
Muskogee,6896.0,4968.0,0.5812542144302091,True
Nowata,936.0,1258.0,0.4266180492251595,False
Okfuskee,1017.0,776.0,0.5672058003346346,True
Oklahoma,66623.0,87058.0,0.4335148782217711,False
Okmulgee,3749.0,3072.0,0.5496261545227973,True
Payne,6451.0,9036.0,0.4165429069542197,False
Pittsburg,4743.0,2843.0,0.6252306881096757,True
Pottawatomie,5700.0,7783.0,0.4227545798412816,False
Pushmataha,984.0,548.0,0.6422976501305483,True
Roger Mills,368.0,470.0,0.43914081145584727,False
Rogers,6567.0,15533.0,0.2971493212669683,False
Sequoyah,3231.0,2709.0,0.543939393939394,True
Tillman,560.0,669.0,0.45565500406834825,False
Tulsa,51897.0,86869.0,0.3739893057377167,False
Wagoner,5306.0,11417.0,0.3172875680200921,False
Washita,992.0,1273.0,0.43796909492273733,False
Woods,580.0,1565.0,0.2703962703962704,False
Woodward,1037.0,3238.0,0.2425730994152047,False
Clackamas,54347.0,39159.0,0.5812140397407654,True
Clatsop,5962.0,3419.0,0.6355399211171517,True
Crook,1861.0,4186.0,0.3077559120224905,False
Deschutes,23137.0,21008.0,0.5241137161626458,True
Gilliam,201.0,316.0,0.38878143133462284,False
Harney,588.0,1745.0,0.2520360051435919,False
Hood River,4160.0,1961.0,0.6796275118444699,True
Josephine,9217.0,13671.0,0.4027001048584411,False
Klamath,5101.0,11385.0,0.309414048283392,False
Lane,68655.0,31552.0,0.6851317772211523,True
Malheur,1178.0,3404.0,0.2570929725010912,False
Multnomah,152982.0,28654.0,0.8422449294192781,True
Tillamook,4106.0,3024.0,0.5758765778401121,True
Umatilla,4292.0,7192.0,0.37373737373737376,False
Wallowa,826.0,1669.0,0.331062124248497,False
Wasco,3054.0,2515.0,0.5483928892081164,True
Yamhill,11767.0,11227.0,0.5117421936157258,True
Allegheny,220411.0,117932.0,0.6514424711018109,True
Armstrong,5944.0,11751.0,0.33591410002825656,False
Berks,41988.0,46981.0,0.4719396643774798,False
Blair,8061.0,20464.0,0.2825942156003506,False
Bucks,82987.0,88772.0,0.4831595433135964,False
Cambria,17145.0,16208.0,0.5140467124396606,True
Centre,18700.0,19768.0,0.48611833212020383,False
Clarion,3038.0,6703.0,0.3118776306334052,False
Clearfield,6402.0,11472.0,0.3581738838536422,False
Dauphin,32106.0,38679.0,0.45357067175248994,False
Elk,3319.0,3841.0,0.46354748603351953,False
Forest,1728.0,2825.0,0.37952998023281354,False
Huntingdon,2966.0,8091.0,0.2682463597720901,False
Indiana,7569.0,11817.0,0.3904363974001857,False
Juniata,1379.0,4100.0,0.25168826428180324,False
Lackawanna,40236.0,20360.0,0.6640042247013004,True
Lehigh,37509.0,36765.0,0.5050084821067937,True
Luzerne,39054.0,36637.0,0.5159662311239117,True
Lycoming,8520.0,20446.0,0.2941379548436098,False
McKean,2180.0,5880.0,0.2704714640198511,False
Mifflin,2443.0,7139.0,0.2549572114381131,False
Montour,1732.0,2871.0,0.3762763415164023,False
Northumberland,8066.0,14675.0,0.3546897673805022,False
Philadelphia,338473.0,42263.0,0.888996575054631,True
Potter,3653.0,14939.0,0.19648235800344235,False
Schuylkill,12573.0,22225.0,0.3613138686131387,False
Snyder,2205.0,6775.0,0.2455456570155902,False
Susquehanna,3282.0,8128.0,0.2876424189307625,False
Venango,3940.0,8384.0,0.3197013956507627,False
Westmoreland,46375.0,53127.0,0.46607103374806536,False
Barrington,2888.0,1531.0,0.653541525231953,True
Burrillville,1300.0,1241.0,0.5116096025186935,True
Central Falls,1430.0,124.0,0.9202059202059202,True
Charlestown,1154.0,742.0,0.6086497890295358,True
Cranston,7911.0,5082.0,0.6088663126298777,True
East Greenwich,1497.0,1545.0,0.4921104536489152,False
East Providence,5567.0,1977.0,0.7379374337221634,True
Foster,485.0,512.0,0.4864593781344032,False
Glocester,1000.0,952.0,0.5122950819672131,True
Jamestown,1228.0,602.0,0.6710382513661202,True
Little Compton,569.0,421.0,0.5747474747474748,True
Mail Ballots C.D. 1,2457.0,820.0,0.7497711321330485,True
Mail Ballots C.D. 2,1978.0,898.0,0.6877607788595271,True
Narragansett,2142.0,1277.0,0.6264989763088622,True
New Shoreham,303.0,89.0,0.7729591836734694,True
North Kingstown,3639.0,2757.0,0.5689493433395872,True
North Providence,3759.0,1311.0,0.7414201183431952,True
North Smithfield,1272.0,1163.0,0.5223819301848049,True
Pawtucket,6839.0,1559.0,0.8143605620385806,True
Portsmouth,14191.0,8481.0,0.6259262526464361,True
Providence,19253.0,1957.0,0.9077322017916077,True
South Kingstown,4326.0,1836.0,0.7020447906523856,True
Tiverton,1951.0,1293.0,0.6014180024660912,True
West Greenwich,548.0,762.0,0.4183206106870229,False
West Warwick,2456.0,1644.0,0.5990243902439024,True
Westerly,2067.0,1540.0,0.5730523981147768,True
Woonsocket,2996.0,1336.0,0.6915974145891043,True
Abbeville,1813.0,3667.0,0.3308394160583942,False
Aiken,9758.0,28591.0,0.2544525280972124,False
Allendale,1117.0,361.0,0.7557510148849798,True
Bamberg,1919.0,1200.0,0.6152613016992626,True
Barnwell,1769.0,2588.0,0.40601331191186596,False
Berkeley,20666.0,38874.0,0.3470943903258314,False
Clarendon,4255.0,4705.0,0.47488839285714285,False
Colleton,3515.0,5372.0,0.3955215483290199,False
Darlington,6067.0,8879.0,0.40592800749364377,False
Dillon,1907.0,2675.0,0.4161938018332606,False
Edgefield,1775.0,4007.0,0.30698720166032517,False
Florence,12463.0,19307.0,0.39228832231665095,False
Horry,16743.0,53775.0,0.2374287415978899,False
Kershaw,4829.0,10686.0,0.31124718014824365,False
Marlboro,2731.0,1800.0,0.6027367027146325,True
McCormick,1135.0,1816.0,0.38461538461538464,False
Newberry,2587.0,5883.0,0.30543093270365995,False
Orangeburg,13279.0,6680.0,0.6653138934816374,True
Saluda,1215.0,3431.0,0.2615152819629789,False
Spartanburg,15109.0,46655.0,0.2446247004727673,False
Beadle,874.0,702.0,0.5545685279187818,True
Bennett,169.0,238.0,0.4152334152334152,False
Bon Homme,422.0,508.0,0.45376344086021503,False
Brookings,1856.0,1609.0,0.5356421356421357,True
Brule,401.0,364.0,0.5241830065359477,True
Charles Mix,570.0,575.0,0.4978165938864629,False
Codington,1473.0,2190.0,0.4021294021294021,False
Corson,263.0,178.0,0.5963718820861678,True
Davison,982.0,1185.0,0.4531610521458237,False
Day,546.0,343.0,0.6141732283464567,True
Edmunds,325.0,559.0,0.36764705882352944,False
Faulk,164.0,295.0,0.3572984749455338,False
Gregory,343.0,442.0,0.4369426751592357,False
Haakon,76.0,494.0,0.13333333333333333,False
Hand,203.0,555.0,0.2678100263852243,False
Hutchinson,532.0,5664.0,0.08586184635248548,False
Jerauld,161.0,151.0,0.5160256410256411,True
Kingsbury,365.0,638.0,0.36390827517447655,False
McCook,346.0,501.0,0.4085005903187721,False
Mellette,126.0,107.0,0.5407725321888412,True
Miner,193.0,153.0,0.5578034682080925,True
Minnehaha,11308.0,8505.0,0.5707363852016353,True
Moody,469.0,320.0,0.5944233206590621,True
Oglala Lakota,999.0,76.0,0.9293023255813954,True
Pennington,7380.0,11891.0,0.38295885008562086,False
Roberts,794.0,768.0,0.5083226632522407,True
Sanborn,111.0,166.0,0.4007220216606498,False
Spink,484.0,447.0,0.5198711063372717,True
Stanley,197.0,480.0,0.29098966026587886,False
Sully,88.0,199.0,0.30662020905923343,False
Tripp,283.0,581.0,0.3275462962962963,False
Walworth,13816.0,22609.0,0.3792999313658202,False
Yankton,1286.0,1016.0,0.5586446568201564,True
Ziebach,224.0,115.0,0.6607669616519174,True
Bledsoe,613.0,2003.0,0.23432721712538226,False
Cannon,657.0,2305.0,0.22180958811613774,False
Cheatham,1866.0,5632.0,0.24886636436383036,False
Cocke,824.0,5823.0,0.12396569881149391,False
Crockett,1033.0,2234.0,0.3161922252831344,False
Dickson,2193.0,6136.0,0.26329691439548564,False
Dyer,1126.0,4977.0,0.18449942651155168,False
Fentress,543.0,2862.0,0.15947136563876652,False
Giles,1951.0,5898.0,0.24856669639444515,False
Grainger,447.0,3400.0,0.11619443722381076,False
Hamblen,1633.0,10194.0,0.13807389870634987,False
Hardeman,2105.0,2967.0,0.41502365930599366,False
Hawkins,1493.0,8875.0,0.14400077160493827,False
Loudon,1664.0,10156.0,0.1407783417935702,False
Maury,3671.0,11572.0,0.24083185724594897,False
McMinn,1646.0,8287.0,0.16571025873351455,False
McNairy,948.0,3679.0,0.20488437432461637,False
Obion,1105.0,4422.0,0.1999276280079609,False
Overton,1362.0,3277.0,0.29359775813752964,False
Pickett,278.0,1151.0,0.19454163750874737,False
Rhea,834.0,5131.0,0.13981559094719195,False
Roane,4113.0,10160.0,0.2881664681566594,False
Sequatchie,479.0,2109.0,0.18508500772797526,False
Trousdale,434.0,911.0,0.3226765799256506,False
Unicoi,516.0,3469.0,0.12948557089084065,False
Weakley,1312.0,4194.0,0.2382855067199419,False
Andrews,114.0,2707.0,0.040411201701524284,False
Angelina,2572.0,13075.0,0.1643765578066083,False
Aransas,760.0,4973.0,0.13256584685156114,False
Archer,163.0,2384.0,0.06399685904986259,False
Atascosa,1833.0,4409.0,0.29365587952579303,False
Austin,657.0,5957.0,0.09933474448140309,False
Bailey,113.0,935.0,0.10782442748091603,False
Bandera,671.0,5073.0,0.1168175487465181,False
Bastrop,4839.0,10323.0,0.31915314602295214,False
Baylor,70.0,783.0,0.08206330597889801,False
Bee,1452.0,2879.0,0.33525744631724774,False
Bexar,113222.0,128532.0,0.46833558079700854,False
Blanco,419.0,2886.0,0.12677760968229954,False
Borden,5.0,302.0,0.016286644951140065,False
Bosque,552.0,4070.0,0.1194288186932064,False
Bowie,3123.0,15609.0,0.16672005124919922,False
Brazoria,12716.0,38060.0,0.25043327556325823,False
Brazos,7139.0,24634.0,0.22468762786013283,False
Briscoe,27.0,427.0,0.05947136563876652,False
Burleson,618.0,3165.0,0.1633624107850912,False
Burnet,1447.0,9680.0,0.1300440370270513,False
Callahan,190.0,3234.0,0.055490654205607476,False
Camp,618.0,1919.0,0.24359479700433584,False
Carson,80.0,1498.0,0.050697084917617236,False
Castro,167.0,983.0,0.14521739130434783,False
Childress,88.0,927.0,0.08669950738916256,False
Cochran,7.0,682.0,0.010159651669085631,False
Coke,50.0,814.0,0.05787037037037037,False
Coleman,124.0,2189.0,0.05361003026372676,False
Collin,39673.0,113860.0,0.2584004741651632,False
Collingsworth,60.0,555.0,0.0975609756097561,False
Colorado,624.0,3701.0,0.14427745664739886,False
Comal,5132.0,27855.0,0.1555764392033225,False
Concho,38.0,645.0,0.055636896046852125,False
Cooke,783.0,8469.0,0.08463035019455253,False
Coryell,1587.0,7252.0,0.1795451974205227,False
Cottle,44.0,283.0,0.1345565749235474,False
Crane,86.0,948.0,0.08317214700193423,False
Crosby,222.0,696.0,0.24183006535947713,False
Culberson,515.0,78.0,0.8684654300168634,True
Dallam,37.0,802.0,0.04410011918951132,False
De Witt,406.0,3449.0,0.1053177691309987,False
Deaf Smith,286.0,1891.0,0.13137344970142398,False
Denton,32220.0,93538.0,0.25620636460503504,False
Dickens,24.0,540.0,0.0425531914893617,False
Dimmit,2338.0,100.0,0.9589827727645611,True
Donley,68.0,785.0,0.07971864009378664,False
Eastland,293.0,3794.0,0.07169072669439687,False
Ector,2793.0,15083.0,0.15624300738420227,False
Erath,792.0,6752.0,0.10498409331919406,False
Falls,666.0,2389.0,0.21800327332242225,False
Fisher,372.0,552.0,0.4025974025974026,False
Foard,192.0,30.0,0.8648648648648649,True
Fort Bend,39013.0,67097.0,0.3676656300065969,False
Freestone,482.0,4561.0,0.09557802895102122,False
Frio,2494.0,364.0,0.8726382085374388,True
Gaines,150.0,2361.0,0.05973715651135006,False
Galveston,13668.0,38146.0,0.2637897093449647,False
Garza,57.0,973.0,0.05533980582524272,False
Gillespie,1127.0,7823.0,0.12592178770949722,False
Glasscock,8.0,392.0,0.02,False
Goliad,540.0,1505.0,0.26405867970660146,False
Gonzales,497.0,3209.0,0.13410685375067458,False
Gregg,4317.0,17472.0,0.19812749552526504,False
Grimes,784.0,4283.0,0.15472666271955793,False
Hansford,33.0,1248.0,0.02576112412177986,False
Hartley,48.0,1066.0,0.04308797127468582,False
Hays,13936.0,19490.0,0.4169209597319452,False
Hemphill,23.0,1178.0,0.019150707743547043,False
Hockley,299.0,3959.0,0.07022076092062,False
Hood,1455.0,13734.0,0.09579300809796563,False
Hudspeth,244.0,184.0,0.5700934579439252,True
Hunt,2175.0,14058.0,0.1339863241545001,False
Irion,42.0,409.0,0.09312638580931264,False
Jack,133.0,1841.0,0.0673758865248227,False
Jim Hogg,1777.0,42.0,0.976910390324354,True
Jim Wells,6124.0,2034.0,0.7506741848492278,True
Karnes,1195.0,1186.0,0.501889962200756,True
Kaufman,3175.0,16859.0,0.1584805830088849,False
